,l,w
1105,1105.2210442088417,-0.416248305851989
1106,1106.2212442488496,-0.41552846839029556
1107,1107.2214442888578,-0.4148086309286012
1108,1108.2216443288658,-0.41408879346690775
1109,1109.2218443688737,-0.41336895600521384
1110,1110.2220444088816,-0.4126491185435204
1111,1111.2222444488898,-0.41192928108182647
1112,1112.2224444888977,-0.41120944362013256
1113,1113.2226445289057,-0.41048960615843866
1114,1114.2228445689138,-0.40976976869674475
1115,1115.2230446089218,-0.40904993123505085
1116,1116.2232446489297,-0.40833009377335694
1117,1117.2234446889377,-0.40761025631166303
1118,1118.2236447289458,-0.40689041884996957
1119,1119.2238447689538,-0.40617058138827566
1120,1120.2240448089617,-0.40545074392658154
1121,1121.2242448489696,-0.40473090646488763
1122,1122.2244448889778,-0.4040110690031937
1123,1123.2246449289858,-0.40329123154150026
1124,1124.2248449689937,-0.4024383006683643
1125,1125.2250450090019,-0.40157345596686445
1126,1126.2252450490098,-0.4007086112653655
1127,1127.2254450890177,-0.39984376656386655
1128,1128.2256451290257,-0.3989789218623674
1129,1129.2258451690338,-0.39811407716086755
1130,1130.2260452090418,-0.3972492324593686
1131,1131.2262452490497,-0.39638438775786966
1132,1132.2264452890577,-0.3955195430563707
1133,1133.2266453290658,-0.39465469835487177
1134,1134.2268453690738,-0.3937898536533728
1135,1135.2270454090817,-0.39292500895187343
1136,1136.2272454490899,-0.39206016425037404
1137,1137.2274454890978,-0.3911953195488751
1138,1138.2276455291058,-0.39033047484737615
1139,1139.2278455691137,-0.3894656301458772
1140,1140.2280456091219,-0.3886007854443778
1141,1141.2282456491298,-0.3877359407428793
1142,1142.2284456891377,-0.3868710960413795
1143,1143.2286457291457,-0.38600625133988054
1144,1144.2288457691538,-0.3851414066383816
1145,1145.2290458091618,-0.38427656193688264
1146,1146.2292458491697,-0.3834117172353837
1147,1147.229445889178,-0.38254687253388386
1148,1148.2296459291858,-0.3816820278323849
1149,1149.2298459691938,-0.380817183130886
1150,1150.2300460092017,-0.3799523384293868
1151,1151.2302460492099,-0.3790874937278874
1152,1152.2304460892178,-0.37822264902638847
1153,1153.2306461292258,-0.3773578043248895
1154,1154.2308461692337,-0.3764929596233906
1155,1155.2310462092419,-0.3756281149218912
1156,1156.2312462492498,-0.37476327022039224
1157,1157.2314462892577,-0.3738984255188931
1158,1158.231646329266,-0.37303358081739324
1159,1159.2318463692739,-0.3721687361158943
1160,1160.2320464092818,-0.37130389141439535
1161,1161.2322464492897,-0.3704390467128964
1162,1162.232446489298,-0.36957420201139746
1163,1163.2326465293058,-0.3687038738228918
1164,1164.2328465693138,-0.36777533123908723
1165,1165.2330466093217,-0.3668467886552822
1166,1166.2332466493299,-0.36591824607147805
1167,1167.2334466893378,-0.36498970348767346
1168,1168.2336467293458,-0.36415546916252195
1169,1169.233846769354,-0.36332720899963666
1170,1170.2340468093619,-0.3624989488367518
1171,1171.2342468493698,-0.361670688673867
1172,1172.2344468893778,-0.36084242851098125
1173,1173.234646929386,-0.3600141683480964
1174,1174.2348469693939,-0.359185908185212
1175,1175.2350470094018,-0.358684111667086
1176,1176.2352470494097,-0.35818691089035815
1177,1177.235447089418,-0.35768971011363115
1178,1178.2356471294258,-0.35719250933690416
1179,1179.2358471694338,-0.3566953085601763
1180,1180.236047209442,-0.35619810778344907
1181,1181.23624724945,-0.3557009070067221
1182,1182.2364472894578,-0.3552037062299951
1183,1183.2366473294658,-0.3547065054532672
1184,1184.236847369474,-0.3542093046765402
1185,1185.2370474094819,-0.3537121038998132
1186,1186.2372474494898,-0.35321490312308534
1187,1187.2374474894978,-0.35271770234635813
1188,1188.237647529506,-0.35222050156963114
1189,1189.2378475695139,-0.35172330079290326
1190,1190.2380476095218,-0.35122610001617627
1191,1191.23824764953,-0.3507288992394493
1192,1192.238447689538,-0.3502316984627223
1193,1193.2386477295458,-0.3497344976859944
1194,1194.2388477695538,-0.3492372969092674
1195,1195.239047809562,-0.3487400961325404
1196,1196.23924784957,-0.348242895355813
1197,1197.2394478895778,-0.34774569457908555
1198,1198.2396479295858,-0.34724849380235856
1199,1199.239847969594,-0.3467512930256307
1200,1200.2400480096019,-0.3462540922489037
1201,1201.2402480496098,-0.3457787103571057
1202,1202.2404480896178,-0.34530883905073484
1203,1203.240648129626,-0.34483896774436285
1204,1204.2408481696339,-0.34436909643799196
1205,1205.2410482096418,-0.34389922513162086
1206,1206.24124824965,-0.34342935382524953
1207,1207.241448289658,-0.3429594825188782
1208,1208.2416483296658,-0.3424896112125073
1209,1209.2418483696738,-0.34201973990613643
1210,1210.242048409682,-0.34154986859976444
1211,1211.24224844969,-0.3410688582575292
1212,1212.2424484896978,-0.34045385704152276
1213,1213.2426485297058,-0.33983885582551565
1214,1214.242848569714,-0.339223854609509
1215,1215.2430486097219,-0.33860885339350233
1216,1216.2432486497298,-0.33799385217749567
1217,1217.243448689738,-0.3373788509614888
1218,1218.243648729746,-0.33676384974548146
1219,1219.2438487697539,-0.33614884852947524
1220,1220.2440488097618,-0.33553384731346814
1221,1221.24424884977,-0.3349188460974619
1222,1222.244448889778,-0.3343038448814548
1223,1223.2446489297859,-0.3336888436654484
1224,1224.2448489697938,-0.3330738424494417
1225,1225.245049009802,-0.33245884123343483
1226,1226.24524904981,-0.3318438400174277
1227,1227.2454490898178,-0.3312288388014206
1228,1228.245649129826,-0.33061383758541396
1229,1229.245849169834,-0.3299988363694073
1230,1230.2460492098419,-0.3293838351534004
1231,1231.2462492498498,-0.32876883393739376
1232,1232.246449289858,-0.3281538327213869
1233,1233.246649329866,-0.3275388315053802
1234,1234.2468493698739,-0.32692383028937355
1235,1235.2470494098818,-0.3263088290733669
1236,1236.24724944989,-0.32569382785735934
1237,1237.247449489898,-0.32507882664135335
1238,1238.2476495299059,-0.32446382542534624
1239,1239.247849569914,-0.32384882420933936
1240,1240.248049609922,-0.3232338229933327
1241,1241.24824964993,-0.3226188217773256
1242,1242.2484496899378,-0.3220038205613194
1243,1243.248649729946,-0.32138881934531227
1244,1244.248849769954,-0.32077381812930583
1245,1245.249049809962,-0.3201588169132985
1246,1246.2492498499698,-0.31954381569729184
1247,1247.249449889978,-0.3189288144812852
1248,1248.249649929986,-0.3183138132652785
1249,1249.2498499699939,-0.31769881204927186
1250,1250.250050010002,-0.317083810833265
1251,1251.25025005001,-0.3164237844726545
1252,1252.250450090018,-0.3156995319403184
1253,1253.2506501300259,-0.31497527940798253
1254,1254.250850170034,-0.3142510268756471
1255,1255.251050210042,-0.3135029406447849
1256,1256.25125025005,-0.3127057612406601
1257,1257.2514502900578,-0.311908581836535
1258,1258.251650330066,-0.31111140243240976
1259,1259.251850370074,-0.31031422302828426
1260,1260.252050410082,-0.309517043624159
1261,1261.25225045009,-0.3087198642200337
1262,1262.252450490098,-0.30810853609472355
1263,1263.252650530106,-0.3075684092986388
1264,1264.2528505701139,-0.307028282502553
1265,1265.253050610122,-0.30648815570646826
1266,1266.25325065013,-0.30594802891038286
1267,1267.253450690138,-0.30540790211429725
1268,1268.2536507301459,-0.3048677753182121
1269,1269.253850770154,-0.30432764852212735
1270,1270.254050810162,-0.3037875217260422
1271,1271.25425085017,-0.3032473949299568
1272,1272.254450890178,-0.30270726813387094
1273,1273.254650930186,-0.3021671413377862
1274,1274.254850970194,-0.30162701454170104
1275,1275.255051010202,-0.30108688774561587
1276,1276.25525105021,-0.3005467609495307
1277,1277.255451090218,-0.3000066341534453
1278,1278.255651130226,-0.2994665073573597
1279,1279.2558511702339,-0.29892638056127474
1280,1280.256051210242,-0.2983862537651891
1281,1281.25625125025,-0.2978461269691044
1282,1282.256451290258,-0.2973060001730188
1283,1283.256651330266,-0.29676587337693405
1284,1284.256851370274,-0.2962257465808482
1285,1285.257051410282,-0.29568561978476304
1286,1286.25725145029,-0.2951454929886781
1287,1287.257451490298,-0.2946053661925925
1288,1288.257651530306,-0.2940725959571244
1289,1289.257851570314,-0.2935780086280628
1290,1290.258051610322,-0.29308342129900056
1291,1291.25825165033,-0.2925888339699392
1292,1292.258451690338,-0.2920942466408767
1293,1293.258651730346,-0.2915996593118151
1294,1294.258851770354,-0.29110507198275304
1295,1295.259051810362,-0.29061048465369144
1296,1296.25925185037,-0.29011589732462895
1297,1297.259451890378,-0.2896213099955678
1298,1298.259651930386,-0.2891267226665053
1299,1299.259851970394,-0.2886247081117497
1300,1300.260052010402,-0.2881028952553921
1301,1301.26025205041,-0.28758108239903457
1302,1302.260452090418,-0.28705926954267724
1303,1303.260652130426,-0.28653745668631925
1304,1304.260852170434,-0.28601564382996125
1305,1305.2610522104421,-0.28549383097360304
1306,1306.26125225045,-0.28497201811724593
1307,1307.261452290458,-0.28445020526088793
1308,1308.261652330466,-0.28392839240453016
1309,1309.2618523704741,-0.2834065795481726
1310,1310.262052410482,-0.2828847666918146
1311,1311.26225245049,-0.2823629538354573
1312,1312.262452490498,-0.2818411409790993
1313,1313.262652530506,-0.2813193281227413
1314,1314.262852570514,-0.2807975152663835
1315,1315.263052610522,-0.28027570241002575
1316,1316.2632526505301,-0.279753889553668
1317,1317.263452690538,-0.2792320766973102
1318,1318.263652730546,-0.27871026384095243
1319,1319.263852770554,-0.2781884509845951
1320,1320.2640528105621,-0.2776666381282369
1321,1321.26425285057,-0.2771448252718791
1322,1322.264452890578,-0.2766230124155211
1323,1323.264652930586,-0.27610119955916357
1324,1324.2648529705941,-0.2755793867028058
1325,1325.265053010602,-0.2750575738464478
1326,1326.26525305061,-0.2745357609900907
1327,1327.2654530906182,-0.2740139481337325
1328,1328.265653130626,-0.2734921352773745
1329,1329.265853170634,-0.27297032242101693
1330,1330.266053210642,-0.27244850956465916
1331,1331.2662532506502,-0.2719266967083016
1332,1332.266453290658,-0.27140488385194406
1333,1333.266653330666,-0.27088307099558584
1334,1334.266853370674,-0.2703612581392283
1335,1335.2670534106821,-0.2698394452828703
1336,1336.26725345069,-0.2693176324265125
1337,1337.267453490698,-0.2687958195701543
1338,1338.2676535307062,-0.2682740067137974
1339,1339.2678535707141,-0.26785679607754087
1340,1340.268053610722,-0.2674715365207101
1341,1341.26825365073,-0.2670862769638793
1342,1342.2684536907382,-0.2667010174070481
1343,1343.268653730746,-0.26628906630512583
1344,1344.268853770754,-0.2658673317161526
1345,1345.269053810762,-0.26544559712717897
1346,1346.2692538507702,-0.26502386253820553
1347,1347.269453890778,-0.2646021279492319
1348,1348.269653930786,-0.2641803933602582
1349,1349.2698539707942,-0.2638238364616572
1350,1350.2700540108021,-0.2635671480274582
1351,1351.27025405081,-0.26331045959325916
1352,1352.270454090818,-0.2630537711590595
1353,1353.2706541308262,-0.2627970827248609
1354,1354.2708541708341,-0.2625403942906619
1355,1355.271054210842,-0.26228370585646266
1356,1356.27125425085,-0.26202701742226364
1357,1357.2714542908582,-0.2617703289880646
1358,1358.271654330866,-0.26151364055386495
1359,1359.271854370874,-0.26125695211966615
1360,1360.2720544108822,-0.2610002636854669
1361,1361.2722544508902,-0.2607435752512677
1362,1362.272454490898,-0.26048688681706844
1363,1363.272654530906,-0.2602301983828701
1364,1364.2728545709142,-0.2599735099486704
1365,1365.2730546109221,-0.25971682151447073
1366,1366.27325465093,-0.25946013308027216
1367,1367.273454690938,-0.2592034446460727
1368,1368.2736547309462,-0.2589467562118739
1369,1369.2738547709541,-0.2586900677776749
1370,1370.274054810962,-0.2584333793434759
1371,1371.2742548509702,-0.2581766909092762
1372,1372.2744548909782,-0.2579200024750772
1373,1373.2746549309861,-0.25766331404087817
1374,1374.274854970994,-0.2574066256066794
1375,1375.2750550110022,-0.25714993717248036
1376,1376.2752550510102,-0.2568979213864875
1377,1377.275455091018,-0.25665033939850246
1378,1378.275655131026,-0.256402757410517
1379,1379.2758551710342,-0.2561551754225322
1380,1380.2760552110421,-0.2559075934345474
1381,1381.27625525105,-0.25566001144656214
1382,1382.2764552910583,-0.255412429458578
1383,1383.2766553310662,-0.25516484747059254
1384,1384.2768553710741,-0.25491726548260774
1385,1385.277055411082,-0.25466968349462293
1386,1386.2772554510902,-0.25442210150663747
1387,1387.2774554910982,-0.25416588209660684
1388,1388.2776555311061,-0.2539001473576472
1389,1389.277855571114,-0.253634412618688
1390,1390.2780556111222,-0.2533686778797286
1391,1391.2782556511302,-0.25310294314076875
1392,1392.278455691138,-0.25283720840181
1393,1393.2786557311463,-0.2525714736628504
1394,1394.2788557711542,-0.2523057389238914
1395,1395.2790558111622,-0.252040004184932
1396,1396.27925585117,-0.2517742694459728
1397,1397.2794558911783,-0.2515085347070132
1398,1398.2796559311862,-0.25124279996805443
1399,1399.2798559711941,-0.2509770652290946
1400,1400.280056011202,-0.2507113304901356
1401,1401.2802560512102,-0.2504455957511764
1402,1402.2804560912182,-0.25017986101221723
1403,1403.2806561312261,-0.24991412627325782
1404,1404.2808561712343,-0.2496483915342984
1405,1405.2810562112422,-0.24938265679533966
1406,1406.2812562512502,-0.24911692205638003
1407,1407.281456291258,-0.24885118731742106
1408,1408.2816563312663,-0.2485854525784621
1409,1409.2818563712742,-0.24831971783950202
1410,1410.2820564112822,-0.24805398310054283
1411,1411.28225645129,-0.24778824836158386
1412,1412.2824564912983,-0.24752251362262467
1413,1413.2826565313062,-0.24725677888366526
1414,1414.2828565713141,-0.24699104414470652
1415,1415.2830566113223,-0.24672530940574644
1416,1416.2832566513302,-0.24645957466678792
1417,1417.2834566913382,-0.2461938399278285
1418,1418.2836567313461,-0.24592810518886887
1419,1419.2838567713543,-0.24566237044990968
1420,1420.2840568113622,-0.24539663571095027
1421,1421.2842568513702,-0.24513090097199086
1422,1422.284456891378,-0.24486516623303212
1423,1423.2846569313863,-0.24459943149407248
1424,1424.2848569713942,-0.24433369675511263
1425,1425.2850570114022,-0.24406796201615366
1426,1426.2852570514103,-0.2437851819322936
1427,1427.2854570914183,-0.24331913188498833
1428,1428.2856571314262,-0.2428530818376824
1429,1429.2858571714341,-0.2423870317903769
1430,1430.2860572114423,-0.24192231336942838
1431,1431.2862572514503,-0.24146538280513585
1432,1432.2864572914582,-0.24100845224084244
1433,1433.2866573314661,-0.24055152167654925
1434,1434.2868573714743,-0.2400945911122565
1435,1435.2870574114822,-0.2396376605479631
1436,1436.2872574514902,-0.23918485572052628
1437,1437.2874574914983,-0.23889281353147696
1438,1438.2876575315063,-0.23860077134242763
1439,1439.2878575715142,-0.23830872915337764
1440,1440.2880576115222,-0.23801668696432854
1441,1441.2882576515303,-0.23772464477527877
1442,1442.2884576915383,-0.237432602586229
1443,1443.2886577315462,-0.2371405603971799
1444,1444.2888577715541,-0.2368485182081299
1445,1445.2890578115623,-0.23655647601908059
1446,1446.2892578515703,-0.23626443383003082
1447,1447.2894578915782,-0.23597239164098172
1448,1448.2896579315864,-0.23568034945193217
1449,1449.2898579715943,-0.23538830726288307
1450,1450.2900580116022,-0.23509626507383286
1451,1451.2902580516102,-0.2348042228847831
1452,1452.2904580916183,-0.23451218069573354
1453,1453.2906581316263,-0.23422013850668444
1454,1454.2908581716342,-0.23392809631763511
1455,1455.2910582116422,-0.2336360541285849
1456,1456.2912582516503,-0.2333440119395349
1457,1457.2914582916583,-0.23305196975048537
1458,1458.2916583316662,-0.23275992756143649
1459,1459.2918583716744,-0.23246788537238627
1460,1460.2920584116823,-0.23217584318333717
1461,1461.2922584516903,-0.23188380099428718
1462,1462.2924584916982,-0.23159175880523786
1463,1463.2926585317064,-0.2312997166161881
1464,1464.2928585717143,-0.23095269412939956
1465,1465.2930586117222,-0.23059689668624928
1466,1466.2932586517302,-0.2302410992430981
1467,1467.2934586917384,-0.22988530179994782
1468,1468.2936587317463,-0.2295295043567971
1469,1469.2938587717542,-0.22917370691364658
1470,1470.2940588117624,-0.2288179094704963
1471,1471.2942588517703,-0.228462112027346
1472,1472.2944588917783,-0.22810631458419484
1473,1473.2946589317862,-0.22775051714104455
1474,1474.2948589717944,-0.22739471969789404
1475,1475.2950590118023,-0.2269892812186447
1476,1476.2952590518103,-0.22656085356944944
1477,1477.2954590918182,-0.2261324259202533
1478,1478.2956591318264,-0.22570399827105803
1479,1479.2958591718343,-0.22527557062186165
1480,1480.2960592118422,-0.22484714297266595
1481,1481.2962592518504,-0.22441871532347024
1482,1482.2964592918584,-0.22399028767427454
1483,1483.2966593318663,-0.22356186002507838
1484,1484.2968593718742,-0.22313343237588334
1485,1485.2970594118824,-0.2227050047266872
1486,1486.2972594518903,-0.2222765770774915
1487,1487.2974594918983,-0.22184814942829534
1488,1488.2976595319062,-0.22141972177909963
1489,1489.2978595719144,-0.2209912941299037
1490,1490.2980596119223,-0.22056286648070844
1491,1491.2982596519303,-0.22013443883151185
1492,1492.2984596919384,-0.21970601118231614
1493,1493.2986597319464,-0.21927758353312
1494,1494.2988597719543,-0.21884915588392495
1495,1495.2990598119623,-0.2184207282347288
1496,1496.2992598519704,-0.2179923005855331
1497,1497.2994598919784,-0.2175638729363374
1498,1498.2996599319863,-0.21713544528714168
1499,1499.2998599719942,-0.2167070176379462
1500,1500.3000600120024,-0.21627858998875005
1501,1501.3002600520103,-0.21585016233955479
1502,1502.3004600920183,-0.21542173469035863
1503,1503.3006601320265,-0.21499330704116293
1504,1504.3008601720344,-0.214564879391967
1505,1505.3010602120423,-0.2141364517427713
1506,1506.3012602520503,-0.21370802409357603
1507,1507.3014602920584,-0.21327959644437988
1508,1508.3016603320664,-0.21285116879518373
1509,1509.3018603720743,-0.21242274114598825
1510,1510.3020604120823,-0.21199431349679254
1511,1511.3022604520904,-0.2115658858475964
1512,1512.3024604920984,-0.21113745819840113
1513,1513.3026605321063,-0.21070903054920498
1514,1514.3028605721145,-0.2102806029000095
1515,1515.3030606121224,-0.2098521752508138
1516,1516.3032606521303,-0.20942374760161764
1517,1517.3034606921383,-0.20899531995242238
1518,1518.3036607321465,-0.20856689230322623
1519,1519.3038607721544,-0.20813846465403074
1520,1520.3040608121623,-0.2077100370048346
1521,1521.3042608521703,-0.20728160935563889
1522,1522.3044608921784,-0.20685318170644273
1523,1523.3046609321864,-0.20642475405724747
1524,1524.3048609721943,-0.2060580836547512
1525,1525.3050610122025,-0.20573034354834152
1526,1526.3052610522104,-0.20540260344193229
1527,1527.3054610922184,-0.2050748633355226
1528,1528.3056611322263,-0.20474712322911248
1529,1529.3058611722345,-0.20441938312270347
1530,1530.3060612122424,-0.20409164301629334
1531,1531.3062612522504,-0.2037639029098841
1532,1532.3064612922583,-0.20343616280347399
1533,1533.3066613322665,-0.20310842269706386
1534,1534.3068613722744,-0.20278068259065485
1535,1535.3070614122823,-0.2024529424842456
1536,1536.3072614522903,-0.20212520237783504
1537,1537.3074614922984,-0.20179746227142603
1538,1538.3076615323064,-0.20146972216501613
1539,1539.3078615723143,-0.20114198205860623
1540,1540.3080616123225,-0.200814241952197
1541,1541.3082616523304,-0.20048650184578687
1542,1542.3084616923384,-0.2001587617393774
1543,1543.3086617323463,-0.19983102163296795
1544,1544.3088617723545,-0.1995032815265576
1545,1545.3090618123624,-0.19917554142014837
1546,1546.3092618523704,-0.19884780131373914
1547,1547.3094618923783,-0.19852006120732923
1548,1548.3096619323865,-0.19819232110091933
1549,1549.3098619723944,-0.19786458099450988
1550,1550.3100620124023,-0.19753684088809975
1551,1551.3102620524105,-0.19720494907055075
1552,1552.3104620924184,-0.19685898883464903
1553,1553.3106621324264,-0.19651302859874642
1554,1554.3108621724343,-0.1961670683628447
1555,1555.3110622124425,-0.19582110812694253
1556,1556.3112622524504,-0.19547514789103948
1557,1557.3114622924584,-0.19512918765513776
1558,1558.3116623324663,-0.19478322741923604
1559,1559.3118623724745,-0.19443726718333343
1560,1560.3120624124824,-0.19409130694743082
1561,1561.3122624524904,-0.19374534671152888
1562,1562.3124624924985,-0.19339938647562627
1563,1563.3126625325065,-0.19303690388130978
1564,1564.3128625725144,-0.19267278129183585
1565,1565.3130626125223,-0.1923086587023619
1566,1566.3132626525305,-0.19194453611288798
1567,1567.3134626925385,-0.19158041352341404
1568,1568.3136627325464,-0.1912162909339401
1569,1569.3138627725543,-0.19085216834446617
1570,1570.3140628125625,-0.19048804575499179
1571,1571.3142628525704,-0.19012392316551785
1572,1572.3144628925784,-0.18975980057604436
1573,1573.3146629325865,-0.18939567798656953
1574,1574.3148629725945,-0.1890315553970956
1575,1575.3150630126024,-0.1886674328076221
1576,1576.3152630526104,-0.18830331021814772
1577,1577.3154630926185,-0.1879391876286738
1578,1578.3156631326265,-0.18757506503919985
1579,1579.3158631726344,-0.18721094244972591
1580,1580.3160632126423,-0.18684681986025198
1581,1581.3162632526505,-0.1864826972707776
1582,1582.3164632926585,-0.18611857468130366
1583,1583.3166633326664,-0.18575445209182972
1584,1584.3168633726746,-0.18539032950235534
1585,1585.3170634126825,-0.1850262069128814
1586,1586.3172634526904,-0.18466208432340747
1587,1587.3174634926984,-0.18429796173393398
1588,1588.3176635327065,-0.18393383914446004
1589,1589.3178635727145,-0.18356971655498566
1590,1590.3180636127224,-0.18320559396551173
1591,1591.3182636527304,-0.1828414713760378
1592,1592.3184636927385,-0.1824773487865634
1593,1593.3186637327465,-0.1821132261970897
1594,1594.3188637727544,-0.18174910360761531
1595,1595.3190638127626,-0.18138498101814093
1596,1596.3192638527705,-0.181020858428667
1597,1597.3194638927785,-0.18065673583919306
1598,1598.3196639327864,-0.18029261324971912
1599,1599.3198639727946,-0.1799284906602452
1600,1600.3200640128025,-0.1795643680707717
1601,1601.3202640528104,-0.17920024548129732
1602,1602.3204640928184,-0.1789864356894295
1603,1603.3206641328266,-0.1788044275680436
1604,1604.3208641728345,-0.17862241944665724
1605,1605.3210642128424,-0.17844041132527133
1606,1606.3212642528506,-0.1782407133845405
1607,1607.3214642928585,-0.17804046581374688
1608,1608.3216643328665,-0.17784021824295415
1609,1609.3218643728744,-0.17763997067216009
1610,1610.3220644128826,-0.1774397231013669
1611,1611.3222644528905,-0.17724914574803563
1612,1612.3224644928985,-0.17710379387348985
1613,1613.3226645329064,-0.17695844199894495
1614,1614.3228645729146,-0.17681309012439872
1615,1615.3230646129225,-0.17666773824985427
1616,1616.3232646529304,-0.17652238637530893
1617,1617.3234646929386,-0.17637703450076359
1618,1618.3236647329466,-0.1762316826262187
1619,1619.3238647729545,-0.1760863307516729
1620,1620.3240648129624,-0.17594097887712756
1621,1621.3242648529706,-0.17579562700258267
1622,1622.3244648929785,-0.17565027512803688
1623,1623.3246649329865,-0.17550492325349243
1624,1624.3248649729944,-0.1753595713789471
1625,1625.3250650130026,-0.1752142195044013
1626,1626.3252650530105,-0.1750688676298564
1627,1627.3254650930185,-0.17492351575531107
1628,1628.3256651330266,-0.17477816388076617
1629,1629.3258651730346,-0.17463281200621994
1630,1630.3260652130425,-0.17448746013167504
1631,1631.3262652530505,-0.1743421082571297
1632,1632.3264652930586,-0.17419675638258436
1633,1633.3266653330666,-0.17405140450803902
1634,1634.3268653730745,-0.17390605263349368
1635,1635.3270654130824,-0.17376070075894878
1636,1636.3272654530906,-0.1736153488844039
1637,1637.3274654930985,-0.17346999700985766
1638,1638.3276655331065,-0.17332464513531276
1639,1639.3278655731147,-0.173211977004192
1640,1640.3280656131226,-0.17312127972752256
1641,1641.3282656531305,-0.17303058245085268
1642,1642.3284656931385,-0.1729398851741828
1643,1643.3286657331466,-0.17284918789751313
1644,1644.3288657731546,-0.17275849062084347
1645,1645.3290658131625,-0.1726677933441736
1646,1646.3292658531705,-0.1725770960675037
1647,1647.3294658931786,-0.17248639879083383
1648,1648.3296659331866,-0.1723957015141644
1649,1649.3298659731945,-0.17230500423749517
1650,1650.3300660132027,-0.1722130302900564
1651,1651.3302660532106,-0.1721132511160821
1652,1652.3304660932185,-0.17201347194210648
1653,1653.3306661332265,-0.17191369276813262
1654,1654.3308661732347,-0.17181391359415765
1655,1655.3310662132426,-0.17171413442018335
1656,1656.3312662532505,-0.17161435524620927
1657,1657.3314662932585,-0.17151457607223408
1658,1658.3316663332666,-0.17141479689826022
1659,1659.3318663732746,-0.17131501772428548
1660,1660.3320664132825,-0.17121523855031118
1661,1661.3322664532907,-0.17111545937633665
1662,1662.3324664932986,-0.17101568020236213
1663,1663.3326665333066,-0.17091590102838783
1664,1664.3328665733145,-0.17081612185441353
1665,1665.3330666133227,-0.17071634268043878
1666,1666.3332666533306,-0.17061656350646515
1667,1667.3334666933386,-0.17051678433248996
1668,1668.3336667333465,-0.17041700515851588
1669,1669.3338667733547,-0.1703172259845407
1670,1670.3340668133626,-0.1702174468105664
1671,1671.3342668533705,-0.17011766763659164
1672,1672.3344668933787,-0.17001788846261756
1673,1673.3346669333866,-0.1699181092886437
1674,1674.3348669733946,-0.1698183301146683
1675,1675.3350670134025,-0.169718550940694
1676,1676.3352670534107,-0.16961877176671925
1677,1677.3354670934186,-0.16951899259274494
1678,1678.3356671334266,-0.16941921341877042
1679,1679.3358671734345,-0.16931943424479656
1680,1680.3360672134427,-0.1692196550708216
1681,1681.3362672534506,-0.1691198758968473
1682,1682.3364672934586,-0.16902009672287255
1683,1683.3366673334667,-0.1689203175488978
1684,1684.3368673734747,-0.16882053837492372
1685,1685.3370674134826,-0.16872075920094942
1686,1686.3372674534905,-0.16862098002697534
1687,1687.3374674934987,-0.16852120085300015
1688,1688.3376675335066,-0.16842142167902585
1689,1689.3378675735146,-0.16829720703553175
1690,1690.3380676135225,-0.16803353352296257
1691,1691.3382676535307,-0.16776986001039318
1692,1692.3384676935386,-0.1675061864978229
1693,1693.3386677335466,-0.16723546394531885
1694,1694.3388677735547,-0.1669535490496612
1695,1695.3390678135627,-0.16667163415400355
1696,1696.3392678535706,-0.16638971925834567
1697,1697.3394678935786,-0.16610780436268757
1698,1698.3396679335867,-0.16582588946703014
1699,1699.3398679735947,-0.16559039307233192
1700,1700.3400680136026,-0.16537250106060464
1701,1701.3402680536105,-0.16515460904887735
1702,1702.3404680936187,-0.1649367170371503
1703,1703.3406681336267,-0.16471882502542345
1704,1704.3408681736346,-0.16450093301369595
1705,1705.3410682136428,-0.16428304100196867
1706,1706.3412682536507,-0.16406514899024138
1707,1707.3414682936586,-0.16384725697851454
1708,1708.3416683336666,-0.16362936496678793
1709,1709.3418683736747,-0.16341147295505976
1710,1710.3420684136827,-0.16319358094333314
1711,1711.3422684536906,-0.1629756889316063
1712,1712.3424684936986,-0.16275779691987902
1713,1713.3426685337067,-0.16253990490815173
1714,1714.3428685737147,-0.16232201289642467
1715,1715.3430686137226,-0.1621041208846974
1716,1716.3432686537308,-0.16188622887297033
1717,1717.3434686937387,-0.1616683368612435
1718,1718.3436687337467,-0.16145044484951532
1719,1719.3438687737546,-0.16123255283778848
1720,1720.3440688137628,-0.16101466082606142
1721,1721.3442688537707,-0.16079676881433413
1722,1722.3444688937786,-0.16057887680260707
1723,1723.3446689337866,-0.1603609847908798
1724,1724.3448689737947,-0.1601430927791525
1725,1725.3450690138027,-0.15992520076742567
1726,1726.3452690538106,-0.15970730875569905
1727,1727.3454690938188,-0.1595067972235893
1728,1728.3456691338267,-0.15930711955136667
1729,1729.3458691738347,-0.1591074418791436
1730,1730.3460692138426,-0.1589077642069201
1731,1731.3462692538508,-0.1587080865346968
1732,1732.3464692938587,-0.15850840886247308
1733,1733.3466693338667,-0.15830873119025002
1734,1734.3468693738746,-0.15810905351802673
1735,1735.3470694138828,-0.15790937584580345
1736,1736.3472694538907,-0.15770969817357994
1737,1737.3474694938986,-0.15751002050135665
1738,1738.3476695339068,-0.15730355332034085
1739,1739.3478695739147,-0.15708571041228092
1740,1740.3480696139227,-0.15686786750422033
1741,1741.3482696539306,-0.15665002459615973
1742,1742.3484696939388,-0.1564321816880998
1743,1743.3486697339467,-0.15621433878003943
1744,1744.3488697739547,-0.1559964958719795
1745,1745.3490698139626,-0.15577865296391868
1746,1746.3492698539708,-0.1555608100558583
1747,1747.3494698939787,-0.15534296714779816
